UMAP 1,UMAP 2,UMAP 3
5.698878,0.62499064,-13.253782
9.038663,14.485483,3.8279634
8.528441,14.3124485,3.3117929
8.432477,13.627251,2.7643044
9.503077,14.278806,3.5240293
9.404775,14.479033,3.9167566
-9.23811,9.9010105,0.2026768
4.300139,10.792773,-7.5527844
-4.3964887,5.0150523,11.800219
13.397123,1.4325604,2.698908
-3.0273068,11.52931,9.498051
7.561809,-0.5998115,-1.7339096
-0.70870715,-7.81585,8.865541
10.785133,10.668187,-11.937559
-2.4215224,0.5383864,17.217245
21.138035,-0.8424811,-14.050778
12.5378065,-0.07989532,-14.581061
7.6199365,-11.337474,12.474833
15.696648,-4.2961082,9.974221
5.660573,0.7750501,-13.485844
-2.585012,-3.219097,-11.163602
9.01653,13.934815,3.4864283
9.038895,13.777821,3.821916
-9.14183,10.019454,0.60934967
-4.363167,5.1314707,11.833664
22.216003,9.003732,-3.4931502
4.904104,-1.4204574,15.69243
-0.72490436,0.10295157,-2.9066453
-10.877556,6.606073,13.91997
-2.4295106,0.5299514,17.210363
21.034975,-0.88043666,-14.079778
12.428466,-0.19497472,-14.536904
7.528684,-11.447826,12.560641
17.241438,-10.278308,-0.7287062
5.689938,0.63622224,-13.255236
8.310425,14.768695,3.3989463
9.844338,13.7804985,3.195249
9.215356,14.659101,3.142516
8.644515,13.127169,3.4800737
8.895169,14.184703,2.7000642
-8.70155,10.151816,0.63111633
7.8049717,-3.420562,-17.344383
2.9910512,-10.430281,-8.388539
-16.014568,4.071015,2.9219322
2.8921301,15.774584,-11.842064
23.226946,2.4079268,1.0284134
-2.778066,-11.457276,5.4257693
19.19299,3.8159742,9.370326
1.7116404,-8.612498,14.009302
-11.046102,-8.032202,-2.5962293
-1.5651356,10.602727,16.937975
9.568095,13.633768,3.8095818
9.656328,14.233033,3.464899
9.254481,14.0306835,4.255223
9.419833,14.456712,3.9168925
9.216872,13.748838,3.6405022
9.508917,14.275607,3.9112406
-9.322274,10.211922,0.5119121
-4.2897644,5.146675,11.92107
8.590758,1.9625894,7.119527
4.6067495,-0.76968205,14.840564
-0.050550748,-0.4017962,-7.614512
-10.906955,6.6273994,13.924828
-2.7551637,-11.434234,5.40291
19.159105,3.7822406,9.43152
1.7088014,-8.615501,14.012246
-10.930224,-7.9467983,-2.5102606
-1.4851664,10.669678,16.740904
5.6108313,0.8796249,-13.481144
-2.5931222,-3.2487485,-11.030811
8.31334,14.3747,3.5814579
8.447345,13.904118,3.5253415
9.38956,13.972233,3.4701738
8.7694645,13.299028,2.9637363
-9.074894,9.868735,0.5099814
3.4340215,1.3692615,5.2617097
1.9754367,4.455682,-9.091749
3.0052614,-4.936142,5.8821487
2.0215938,4.048105,-0.30037317
6.454499,3.521445,-7.1779485
16.536385,9.571999,-1.6159916
-4.528316,-0.61192685,-12.390454
10.7774315,-11.1517935,-3.2932887
8.105352,14.258845,4.116436
9.0866785,14.008326,2.8792212
8.999062,14.783171,3.687277
8.15569,14.450281,3.8334148
8.925014,14.517046,4.274309
8.45355,13.632328,3.4977975
9.892902,13.458429,3.1917827
8.454212,14.377092,3.376244
-9.008675,10.23217,0.40568388
-11.324348,-2.7463617,3.6907234
-11.373489,-2.717341,3.6993048
16.694595,-8.38431,-10.85614
-6.311727,-5.798571,7.1285224
8.339368,-2.1955907,12.806435
-5.4442587,11.462575,-15.153314
16.177248,5.1313653,-4.8428006
1.2067145,-15.181722,1.2803363
-4.072443,-11.451001,-7.768116
11.216279,-16.684532,6.204287
19.578548,-6.557982,4.2576
10.119957,-13.306039,-9.855331
-5.1673107,17.294096,-8.059844
-5.3835216,17.516861,-8.0728245
-5.199239,17.312204,-8.061048
13.596696,17.834343,-15.905169
-9.479889,9.847087,0.2905851
3.4922366,10.348497,-7.9937587
0.5602916,0.43101487,2.7811637
8.130777,2.0364473,3.8489523
7.480077,-11.000329,12.155519
-1.4629717,10.66869,16.743172
10.993048,-11.353404,-3.3376646
10.546224,-11.188749,-3.3115296
10.483181,-11.24963,-3.1636755
8.061317,13.494323,3.297269
9.0481,13.709641,3.2412002
9.175946,13.507943,2.6268547
9.136122,13.400531,4.096871
8.7443,14.026721,3.8694456
9.134355,14.445671,3.469108
9.882478,13.421563,3.2084908
8.810856,13.917637,2.84342
-8.885299,10.188085,0.42934796
-11.370676,-2.6137986,3.750457
-11.393852,-2.6591392,3.7209978
16.726664,-8.41723,-10.890239
-6.5595465,-5.7318482,6.4297967
8.347998,-2.2044573,12.81507
-5.4531803,11.476675,-15.144195
16.164589,5.1188416,-4.855346
1.1882248,-15.163233,1.2617586
-4.067079,-11.456435,-7.7628937
11.279945,-16.748144,6.1405654
19.540781,-6.59836,4.2967777
10.107418,-13.293533,-9.843478
-5.273365,17.56197,-8.100958
-5.428903,17.534527,-8.072177
-5.4236717,17.433971,-7.9104166
13.657548,17.77352,-15.844364
-9.095406,10.141007,0.32398984
-10.477099,1.6591157,-9.225255
4.8326206,5.9540763,-17.257242
0.5079386,15.757785,-3.9772398
1.7993189,10.617146,-16.3025
1.9733617,15.389492,-15.115896
8.26874,-0.9277406,-0.8003438
-12.132981,8.045586,-12.79044
13.2564745,7.6968703,-13.313562
2.8198133,-8.554739,-16.745817
8.877193,6.0857034,-16.561312
19.06842,8.857165,-15.866039
7.0788064,14.574026,-16.552982
19.236109,-2.5077946,11.450551
7.0518837,-8.498627,16.374708
4.7857866,20.155766,-10.855548
4.851105,20.221199,-10.925945
-9.304646,10.173768,0.283826
7.7669106,-3.3825018,-17.38248
2.9885232,-10.427953,-8.390891
-15.985203,4.0992074,2.950894
2.8692236,15.748974,-11.863406
23.23246,2.4133,1.0338281
-2.7714295,-11.450547,5.419165
19.228369,3.850972,9.324758
1.6457332,-8.678206,14.074919
-11.117127,-8.131636,-2.6939328
-1.71597,10.5622015,17.138815
5.457981,0.9644843,-13.374096
-2.625043,-3.2009995,-11.013852
9.905217,13.357056,3.251332
8.716616,13.540899,3.477812
8.845233,13.670666,2.5824058
9.119503,13.581246,2.9301295
-9.165402,10.606523,0.18307184
3.453949,1.3516579,5.279323
3.4384491,1.3658957,5.2648144
3.4397786,1.3645091,5.2661242
8.2106085,2.03555,-5.8450174
6.4409494,3.5078478,-7.163151
6.4191394,3.4861095,-7.141326
16.54293,9.578525,-1.6104047
10.78184,-11.347662,-3.2901456
8.516492,13.21161,2.6720624
8.374323,13.057649,3.541187
8.289325,14.054087,3.7319288
9.539109,13.860775,3.2312856
8.763139,13.399398,3.3046591
9.372695,13.118078,3.1134589
8.858557,14.290034,3.1200888
9.883292,14.099529,4.1006994
-9.138672,9.79797,0.035890993
-4.5238667,-0.61632216,-12.385956
-0.5765261,11.648367,-10.361429
20.566584,-3.011707,-1.8937651
4.9721775,4.966874,-2.0516667
10.597365,10.852396,-11.74835
10.612553,10.837533,-11.763597
10.52943,10.91934,-11.679998
21.153624,-0.7700482,-14.015919
12.507622,-0.1238108,-14.594586
7.6346774,-11.298465,12.447847
15.687285,-4.3054757,9.964885
5.5752544,0.8510836,-13.486946
-2.527654,-3.2662394,-11.0529
-5.6691933,19.314083,3.625931
-5.6674,19.312029,3.6262593
-5.6894875,19.334013,3.6061985
-9.374313,10.296033,0.2900144
-4.300032,5.084176,11.866657
22.201368,9.024669,-3.472545
4.9027123,-1.4080809,15.68976
8.533929,9.039257,-5.0094967
-10.847029,6.6185536,13.88817
20.377256,1.1282965,-8.070114
21.033833,-0.9007458,-14.094503
12.519811,-0.08897308,-14.595709
7.7197585,-11.343867,12.365681
-1.5694638,10.498437,16.89788
9.401977,13.266864,4.3823814
8.1158085,13.738623,3.8911023
9.090766,13.446903,3.261975
9.56732,13.672997,3.832387
8.204303,13.79592,2.8448198
9.098976,14.64229,3.9855506
-9.130293,9.781057,0.041760325
-4.2632713,5.1547737,11.95612
8.593502,1.9647027,7.117264
4.610499,-0.7772584,14.850038
4.977945,5.006331,-2.8892214
-10.852905,6.547323,13.843819
-2.7789545,-11.457896,5.426685
19.324165,3.9470687,9.566982
1.6289359,-8.694759,14.09157
-10.978933,-7.998385,-2.572557
-1.6849848,10.544017,17.08981
5.495111,0.9209616,-13.387947
-2.5508075,-3.2346373,-11.086803
8.653076,14.43685,3.510007
9.139569,13.706928,2.9298973
9.38231,13.096039,3.1993172
9.872393,13.3749275,3.1765027
-9.493353,9.89156,0.27668735
-4.2446632,5.060233,11.870327
22.184385,9.041602,-3.4556007
-4.9760647,14.85897,6.63408
8.53393,9.039396,-5.0096893
-10.887294,6.545359,13.810379
20.366385,1.1174412,-8.080992
21.174929,-0.89794457,-14.123315
12.535386,-0.039393526,-14.531302
7.512849,-11.4553175,12.574918
-1.5586964,10.72299,16.77868
9.246808,13.596889,3.777276
9.676862,13.471422,3.7974896
8.6241255,13.138318,3.739217
8.504924,13.357349,4.019413
9.79832,13.94018,3.337886
9.662607,13.665601,2.9458735
-9.431981,10.425803,0.6906683
-11.508534,-2.5567427,3.5955288
-11.383542,-2.6109183,3.764759
16.695326,-8.391177,-10.869661
-6.4339995,-5.78119,6.8169394
8.331948,-2.1877882,12.800168
-5.445379,11.461306,-15.1526575
16.199465,5.1535826,-4.8206005
1.1634818,-15.1384945,1.2370576
-4.1409545,-11.385034,-7.8347607
11.194159,-16.662394,6.226371
19.554895,-6.5843105,4.28257
10.13573,-13.321859,-9.8721895
-5.4507833,17.505592,-8.047308
-5.239004,17.512228,-7.960043
-5.1995106,17.365046,-8.04017
13.566331,17.864729,-15.935556
-9.175072,10.137325,0.7027855
-4.391033,5.096228,11.837625
13.652981,1.6378353,2.9419646
7.016273,-0.03930949,-3.2453449
-0.8308854,8.201931,-3.9947135
-10.905123,6.551383,13.895771
20.323563,1.074704,-8.123745
21.016747,-0.90751415,-14.1100025
12.529968,-0.16267735,-14.624228
7.5693283,-11.393747,12.513078
-1.5933962,10.783043,16.959003
8.919422,13.274521,3.9200845
9.232863,14.1290865,3.31397
8.146512,13.60189,3.2357028
8.803438,14.470339,2.8084373
9.193568,13.383287,3.4537838
8.806569,14.575801,4.1363096
-9.127255,10.693293,0.16489857
-2.8669045,-4.3611546,8.223823
1.5909673,8.973897,-8.428524
-10.173622,-6.8194966,-2.1641715
-6.6402354,-0.30679372,-14.679759
10.570335,-11.145989,-3.3031762
10.881163,-11.030464,-3.1772106
10.871359,-11.346261,-3.4182465
10.804841,-11.125232,-3.2853596
8.688803,14.564149,3.275152
9.288578,13.979619,3.3305404
9.295102,14.281284,3.1831748
8.144876,13.873496,3.9044166
9.6634445,13.571732,3.7971973
8.839078,14.768266,3.7009592
9.356694,13.280705,3.8364434
8.835827,13.393121,3.6296766
-9.437273,10.362483,0.4259079
16.96539,14.366088,-9.987972
9.110571,-1.1358016,0.8894574
11.376891,16.23091,-10.751362
-1.565391,0.041640744,-3.1556087
13.449906,4.145525,0.71393514
-3.4658425,-14.375735,-10.210874
19.143978,3.7671928,9.441768
1.6504426,-8.673062,14.069847
-10.993777,-8.00921,-2.5824811
-1.585675,10.697623,16.757172
8.492952,13.160641,3.625421
8.8991375,13.419678,4.001225
8.642863,14.098732,3.0946445
8.862574,13.20996,3.8839061
9.092063,13.806697,3.4592793
8.036896,13.536158,3.1966789
-9.470309,10.379951,0.760017
-4.1355047,5.2397223,12.072121
13.66098,1.6464262,2.9497538
7.0319314,-0.058530472,-3.2219815
4.8281407,5.085746,-2.180613
-10.836877,6.5424986,13.847457
-2.4049633,0.5542625,17.23524
20.953014,-0.8532104,-13.498356
11.862203,-3.640422,3.1035905
-10.481992,-7.271341,-2.297028
-1.4290941,10.424146,16.950628
5.47139,0.9524231,-13.401163
-2.5293112,-3.2647045,-11.068511
9.081472,13.32384,4.0828695
9.452094,14.335378,3.4251332
8.781006,14.127926,3.9786046
9.329582,14.098874,4.038231
-9.3100195,10.218043,0.42038116
-9.29951,5.681618,-8.082923
0.4591606,1.6992075,7.737157
-5.427922,15.136151,7.1210093
-2.0792804,2.548806,-0.57039696
-1.9993249,-4.3635163,1.3376322
4.9637547,-3.3508635,6.138935
13.150708,-7.6591396,4.47297
21.640667,-0.5537352,-14.085184
12.373998,-0.22161615,-14.464701
7.752815,-11.344777,12.343279
17.036818,10.081444,-1.3724189
10.566116,-11.05851,-3.2848098
10.713396,-11.172799,-3.3591802
10.838482,-10.851606,-3.1038284
10.700619,-11.073764,-3.2487974
10.969474,-10.957899,-3.4885414
-9.493242,10.356925,0.77915597
-10.497954,1.6381292,-9.246171
-7.365436,-7.6153,16.008928
-11.590803,-4.995125,-9.239992
1.8323978,10.650286,-16.335617
1.9717473,15.387813,-15.117468
-7.315013,2.4630823,-3.3209066
-12.121019,8.0576105,-12.778409
13.26171,7.702131,-13.308333
2.8226378,-8.551915,-16.748653
8.914032,6.048939,-16.598352
19.042313,8.831054,-15.891987
7.096526,14.556415,-16.568323
19.22373,-2.4954255,11.438149
7.0411415,-8.487782,16.38552
4.8736467,20.242548,-10.941282
4.8436174,20.213247,-10.922428
-9.306623,10.032377,0.57642657
-0.98132974,-10.534149,0.20514295
-7.3822618,-7.632102,16.025751
-11.576851,-4.980925,-9.225832
1.7828807,10.600748,-16.286205
9.285169,-2.5834622,-6.57243
-7.1975794,2.577312,-3.4223473
10.794411,10.658978,-11.946883
-2.3752153,0.58407384,17.264809
21.093021,-0.82876766,-14.085387
12.380566,-0.20411676,-14.463873
7.5741825,-11.364693,12.5010605
15.70892,-4.2830353,9.98757
5.6191554,0.84154457,-13.484171
-2.516568,-3.2844052,-11.148781
8.584648,14.152614,3.8234456
8.866171,13.910351,2.2448812
-9.360518,9.952776,0.45061558
-10.464783,1.6436164,-9.2129
-7.370375,-7.6195164,16.01352
-11.589448,-4.9937954,-9.238683
1.7941715,10.612051,-16.297405
1.9746423,15.390633,-15.114485
-7.315798,2.4626977,-3.3211122
-12.12465,8.054037,-12.781978
13.259275,7.699624,-13.310795
2.8271263,-8.547373,-16.754082
8.916216,6.046692,-16.600159
19.04383,8.832564,-15.891512
7.081786,14.571377,-16.556795
19.212662,-2.4843006,11.427045
7.0397615,-8.486525,16.386778
4.7906528,20.157396,-10.897443
4.7868752,20.154663,-10.868866
-9.534797,10.146989,0.30699265
-4.3665504,5.1422477,11.871272
-7.914251,13.315004,8.119951
0.50828135,0.31611356,3.1117537
1.8106438,3.7586765,-0.4102586
-10.953846,6.5100164,13.934471
20.33707,1.0894198,-8.110625
21.132269,-0.8118826,-14.055484
12.361996,-0.24943419,-14.474191
7.4916887,-11.448992,12.590737
-1.5959854,10.753244,17.018429
9.300644,13.931738,3.526156
8.796715,14.845415,3.4191947
9.104857,14.894972,3.2635043
8.356129,14.540041,2.8661497
9.716485,14.45567,2.8475978
8.754984,14.021677,3.7793732
-9.042386,9.92708,0.23801014
-9.306326,5.6718936,-8.086474
0.46306312,1.7030458,7.7414055
-5.4362307,15.127249,7.131421
1.3370411,6.154572,-3.876589
-0.8649297,-7.581247,8.801757
-0.7051458,-7.81895,8.86621
13.150689,-7.6591496,4.4729767
21.681725,-0.52844256,-14.105849
12.671515,0.0712587,-14.754044
7.6291013,-11.4228525,12.460468
17.015966,10.060568,-1.3910409
10.841908,-11.182815,-3.0773835
10.788135,-11.27595,-3.2678788
10.777595,-10.9682,-3.1150384
10.9006,-10.966608,-3.1810849
10.9155245,-11.273268,-3.124304
-9.152187,9.79241,0.0502668
16.964502,14.363585,-9.987367
0.323873,-0.25795326,3.8984988
0.33318835,-0.29881898,3.8877733
-1.625493,0.079583295,-3.2020993
13.4622965,4.127705,0.74231464
-3.4668384,-14.374897,-10.212079
19.12867,3.751894,9.467746
1.6827936,-8.641116,14.037817
-11.080203,-8.099218,-2.6621506
-1.4072878,10.617298,16.758392
9.24201,13.330592,3.482112
9.009379,13.624017,3.2642171
9.596397,14.206924,2.7635713
9.447466,14.25794,3.077864
8.849815,13.875491,3.2492259
9.877312,13.885552,3.2265117
-9.580955,10.06207,0.2859716
-4.392545,5.111435,11.831964
22.17879,9.046839,-3.4502141
4.9103546,-1.4096173,15.693035
-0.72971225,0.10558428,-2.9103355
-10.855308,6.553181,13.857045
-2.4573746,0.50195485,17.1828
21.02835,-0.89860934,-14.088427
12.642839,0.032624837,-14.727696
7.6518774,-11.384267,12.44423
3.6403327,10.145563,-7.849825
-2.5085878,-3.202759,-11.038736
8.844405,13.116854,3.6883771
8.339649,13.068633,3.5486329
8.890323,13.390368,3.0968459
8.224199,14.000597,3.456031
8.238955,14.329657,3.4861376
-9.225356,10.340518,0.93802273
5.7219253,0.59044254,-13.230953
8.773153,14.116638,4.4280405
8.554117,14.126934,3.4209666
-6.640303,-0.3068079,-14.679797
9.038013,13.294565,2.9781134
9.4178505,13.701359,3.7083313
9.237945,13.673914,3.0321543
7.945357,14.008217,3.4669895
9.170551,13.37517,3.5796096
9.417273,13.531879,3.5586824
8.184157,14.437878,3.7949364
9.433729,13.212435,3.8001504
8.670521,14.189295,3.1160743
9.132696,13.841788,4.2676597
9.657892,14.158868,3.8980389
9.6383,13.597392,3.882661
-8.981505,10.098447,0.1804138
-4.2779026,5.15628,11.957026
22.190598,9.034123,-3.4628692
4.8938184,-1.4296745,15.7070265
-0.7226855,0.09960994,-2.903582
-10.963054,6.502537,13.936454
-2.3571925,0.6020895,17.282839
21.064886,-0.86965275,-14.089959
12.453798,-0.14211446,-14.533002
7.573247,-11.404648,12.50795
17.223593,-10.29533,-0.7461714
5.7050757,0.6185775,-13.256342
9.264953,13.738973,3.637864
9.500502,14.298237,3.8377824
8.484723,13.520106,4.0265055
9.743318,13.681503,2.7424712
8.755195,14.571142,4.1216545
-9.174446,9.920512,0.37497824
-11.255497,-2.657256,3.7832851
-11.24798,-2.5858095,3.8285515
16.69345,-8.382634,-10.851711
-6.311694,-5.798578,7.128271
8.222893,-2.0720117,12.686613
-5.5189314,11.537853,-15.073695
16.167007,5.121404,-4.85299
1.2300496,-15.204954,1.3035827
-4.1099343,-11.433115,-7.8068457
11.304777,-16.77297,6.1157384
19.598919,-6.540379,4.237451
10.153377,-13.339484,-9.88979
-5.504518,17.345856,-7.7811
-5.2898784,17.331404,-7.967664
-5.287911,17.387629,-8.038294
13.600916,17.830164,-15.901032
-9.60491,10.264406,0.72985864
-0.61426073,11.60664,-10.319593
20.56876,-3.009475,-1.8915095
13.798595,-1.6819519,13.930857
4.5795517,-1.404214,-8.861207
1.5767034,8.961993,-8.437121
16.556843,9.5927,-1.6016212
-4.5137687,-0.62678385,-12.37625
10.655832,-11.097742,-3.3886652
9.450415,13.818164,3.4995017
9.007342,13.684322,2.8787093
9.238059,13.530304,3.0249696
9.615256,14.012,2.6386182
9.412803,13.496095,3.5153453
9.0672865,14.901907,3.2708924
8.232242,14.106642,3.3020585
9.405202,13.257997,4.369916
-9.3579235,10.249457,0.45466012
16.9685,14.368685,-9.990968
9.126729,-1.1504885,0.9052326
11.376849,16.230906,-10.75137
-1.5655625,0.04166719,-3.1556723
13.449626,4.1456985,0.71409464
-3.4546099,-14.387061,-10.199745
19.155344,3.7785158,9.443571
1.6456466,-8.67664,14.073992
-10.946224,-7.968665,-2.518759
-1.4553362,10.663285,16.741087
8.353118,14.093481,3.6777313
9.165222,13.92751,3.652212
9.160216,13.347966,4.161715
8.746496,14.081037,3.5231037
8.087284,13.837753,3.8130274
9.40045,13.0999155,3.2342734
-9.153933,10.443726,0.049817443
5.7109385,0.59975874,-13.229691
8.253821,13.211832,3.9682405
8.772319,13.377694,2.859547
-6.632623,-0.30918995,-14.669401
9.561099,13.907705,3.5467331
8.518117,13.732959,2.6241622
8.820929,13.619362,3.2560337
8.972125,14.583346,3.2298305
8.699357,14.270291,3.1544704
8.356191,14.603899,2.8718863
8.480846,14.410834,3.761353
8.505513,14.372532,3.8452284
9.296038,13.810163,3.839117
9.186076,13.142541,3.3422794
9.162483,13.40776,3.625391
9.077428,13.849337,4.305884
-9.277186,10.382477,0.27821672
-4.4072733,5.0815506,11.877306
22.19534,9.028904,-3.4679887
4.909803,-1.415029,15.695046
-0.7267342,0.10245526,-2.9072838
-10.901009,6.614438,13.931661
-2.430603,0.5286991,17.209435
21.192247,-0.6669602,-13.92576
12.490348,-0.12782335,-14.603992
7.6914454,-11.333075,12.399724
3.622312,10.161902,-7.86671
-2.5433803,-3.2596776,-11.082726
8.152395,13.90449,3.5697799
8.861059,13.907628,2.2369232
9.500272,13.576537,3.191214
8.381373,13.959957,3.0989873
9.29173,13.636661,3.3577688
-9.22756,10.03718,0.39294156
-11.361341,-2.7881386,3.685011
-11.382459,-2.7043622,3.6304216
16.659529,-8.349435,-10.824796
-0.8490285,3.525959,-5.4966645
8.170174,-2.0142245,12.633179
-5.5631514,11.584265,-15.025673
16.139511,5.09423,-4.878964
1.2364929,-15.211396,1.3100346
-4.071576,-11.444462,-7.7663445
11.262239,-16.730417,6.158179
19.57876,-6.5683494,4.267712
10.166965,-13.353063,-9.903242
-5.467698,17.34496,-7.8411255
-5.290871,17.397182,-8.091447
-5.4997253,17.517174,-8.047326
13.59815,17.83287,-15.903712
-9.136039,10.026597,0.16265509
-4.170632,5.2150636,12.026089
-7.9136972,13.314458,8.119375
0.5057236,0.30985174,3.1167529
1.8263113,3.7743354,-0.39466202
-10.923403,6.5497813,13.9279
20.363934,1.1149931,-8.083442
20.986635,-0.7956056,-13.980403
12.482307,-0.26955268,-14.644665
7.4898252,-11.469449,12.593857
-1.5020969,10.714905,16.733408
8.783,14.695904,3.6377583
8.891261,14.473025,3.63373
9.083442,14.082425,3.275477
8.368618,14.574969,2.8735693
9.878051,13.747171,3.5474527
9.52134,14.451066,3.1062262
-9.463044,9.869311,0.27162322
-4.2530565,5.192172,11.97448
8.576415,1.9505583,7.1309633
-4.9729567,14.856446,6.6307535
1.6973778,3.6439126,-0.5189864
-10.83573,6.603904,13.886632
20.352884,1.1041448,-8.094536
21.192425,-0.8531048,-14.096173
12.4772,-0.11353136,-14.54227
7.6043477,-11.402873,12.489648
-1.6177883,10.643719,17.04908
9.870938,14.07698,4.1248384
8.690792,13.748959,4.0828443
9.4079895,13.746057,3.1680133
8.919871,14.511072,4.2323728
8.1975155,14.203525,3.3805752
8.842239,14.148851,4.058957
-9.583248,10.14091,0.276722
-2.8640065,-4.3580437,8.226827
1.5843583,8.967049,-8.435712
-10.156616,-6.802685,-2.1468549
-6.6401505,-0.30682972,-14.679617
10.937927,-11.163669,-3.4701273
10.832932,-11.185603,-3.3563387
10.942651,-10.936031,-3.2907424
11.02078,-11.29548,-3.191086
8.492937,13.460225,4.00598
8.703702,13.689784,4.0552535
8.881645,13.401388,4.067817
8.006252,13.547787,3.3174794
8.942902,14.530393,3.4006732
8.713573,14.194259,4.066904
9.389024,14.036053,2.6408534
9.044952,13.32508,3.788094
-9.062808,10.567931,0.51215357
16.964108,14.3646145,-9.986586
9.11037,-1.1358534,0.88955337
11.37688,16.230865,-10.751399
-1.5653685,0.04151451,-3.1556253
13.448275,4.1477456,0.7107416
-3.4534492,-14.388206,-10.198527
19.229982,3.8537536,9.426159
1.7254678,-8.598559,13.995327
-10.953759,-7.9722137,-2.5270262
-1.4054407,10.493276,16.925896
9.018735,13.911458,3.786471
8.373743,13.761036,3.0700362
9.149136,13.420322,2.675633
9.589259,13.731557,3.801277
9.6068945,14.336871,3.915172
8.15015,13.590728,3.0366647
-9.381528,10.153415,0.366047
-4.2604103,5.1670556,11.948834
22.210299,9.013589,-3.483232
4.9461823,-1.4481114,15.7388935
4.9773874,5.006972,-2.890599
-10.900756,6.565739,13.947863
-2.7557945,-11.434796,5.403572
19.26492,3.8882914,9.45441
1.7128887,-8.611216,14.007923
-10.97091,-7.9894967,-2.5507135
-1.4100219,10.483593,16.929491
5.5478396,0.8453432,-13.327888
-2.5389745,-3.2271526,-11.124024
9.4723835,14.277391,3.7415223
8.334883,13.109117,3.6516056
9.870569,13.707064,3.5917952
8.822072,13.351132,3.4434118
-9.089437,9.985696,0.45890456
7.792559,-3.4081998,-17.356817
2.973666,-10.41284,-8.405279
-16.01441,4.0711927,2.9221342
2.9103792,15.792985,-11.824022
23.230642,2.411638,1.0321374
-2.906266,-11.584794,5.554216
19.213942,3.8369503,9.362749
1.684438,-8.639496,14.036339
-10.908699,-7.9207954,-2.4923732
-1.6852599,10.580312,17.079645
9.177028,13.888776,3.78067
8.2601595,13.192751,3.990619
9.174929,14.031522,3.6878395
9.158607,14.9005995,3.2515821
8.858182,14.222276,2.6611736
9.983928,14.328637,3.40306
-9.158819,10.510146,0.5067537
-10.497929,1.6366271,-9.246078
4.8325973,5.9541636,-17.257336
0.5079134,15.757836,-3.9772592
1.8059576,10.623883,-16.309237
1.9742407,15.38997,-15.114878
8.255357,-0.9130382,-0.83516616
-12.123393,8.0552225,-12.78083
13.273168,7.713653,-13.296803
2.8244505,-8.550096,-16.750513
8.899183,6.0637765,-16.58382
19.038448,8.827158,-15.896104
7.0940514,14.551263,-16.555513
19.227757,-2.4994667,11.442202
7.048711,-8.495442,16.377863
4.836387,20.206295,-10.919497
4.859788,20.23105,-10.938424
-9.532718,9.981874,0.27921018
-11.288114,-2.4561133,3.9228163
-11.288147,-2.4691644,3.9153519
16.575167,-8.264628,-10.747719
-0.84921783,3.5257406,-5.4961944
8.3503275,-2.2090006,12.813419
-5.461444,11.479027,-15.135407
16.20727,5.161394,-4.8128266
1.249695,-15.224686,1.3232756
-4.1433353,-11.381804,-7.837954
11.186459,-16.654686,6.2340655
19.552734,-6.5820947,4.2787995
10.111491,-13.297557,-9.847361
-5.2540584,17.327862,-8.055761
-5.2977495,17.448132,-8.166355
-5.510727,17.351078,-7.798434
13.604576,17.826448,-15.897265
-9.113618,10.605961,0.45509425
-4.2170515,5.216623,11.944661
22.18149,9.04395,-3.4531286
4.9050612,-1.4216566,15.693169
-0.7285662,0.104426,-2.9089508
-10.874112,6.6083555,13.909674
-2.7795799,-11.45852,5.4273705
19.146088,3.7693536,9.410663
1.7395313,-8.584508,13.9812
-11.043208,-8.072328,-2.6696882
-1.68933,10.557234,16.917522
5.5770802,0.8540612,-13.411289
-2.6181626,-3.2444737,-11.001957
9.522027,13.444077,2.8862357
8.503552,13.799429,3.5826383
8.3168125,14.139149,3.4995735
9.371115,14.453108,3.0360353
-9.247432,10.028832,0.16758183
-11.472726,-2.5414658,3.7902474
-11.350628,-2.658774,3.7301447
16.6971,-8.386867,-10.859517
7.57223,3.4178908,1.6644877
8.291845,-2.1463866,12.75682
-5.4191833,11.485314,-15.178609
16.181787,5.1358643,-4.8380427
1.2379568,-15.212944,1.311547
-4.1097417,-11.417275,-7.8008285
11.196466,-16.664654,6.223965
19.530941,-6.608247,4.3065
10.153147,-13.339249,-9.889379
-5.1627593,17.27665,-8.067384
-5.505223,17.321383,-7.7893367
-5.1450925,17.293377,-8.023238
13.585907,17.84517,-15.916038
-9.426173,10.371214,0.7071981
4.2973886,10.790169,-7.5544724
-4.4378204,4.9639816,11.759026
-7.9135265,13.314168,8.119165
-5.4134755,14.25144,0.64756733
-0.70860636,-7.8158016,8.863759
-0.63776845,-7.886377,8.808012
10.491968,10.956239,-11.642237
-2.8266098,-4.3182054,8.26535
10.506012,17.907879,-7.290701
-10.203038,-6.8629923,-2.1781263
16.755102,9.79402,-1.4781383
10.930171,-10.949845,-3.4394734
10.949906,-11.2831,-3.3295135
10.709757,-11.055318,-2.9581988
10.536388,-11.099832,-3.3440487
10.623886,-11.036268,-3.419996
-9.063893,10.149543,0.29055804
-4.3235803,5.0827484,11.89636
8.920328,2.217488,6.8513064
4.7579484,-1.126253,15.304744
4.9819508,5.003938,-2.8976464
-10.969934,6.5034513,13.880047
-2.7926335,-11.471692,5.440404
19.170053,3.7932987,9.453411
1.7223285,-8.601226,13.997968
-11.069695,-8.105705,-2.6763425
-1.7612644,10.500133,17.103811
5.546485,0.87398136,-13.439596
