UMAP 1,UMAP 2,UMAP 3,Cluster
-1.5933962,10.783043,16.959003,4
8.919422,13.274521,3.9200845,3
9.232863,14.1290865,3.31397,3
8.146512,13.60189,3.2357028,3
8.803438,14.470339,2.8084373,3
9.193568,13.383287,3.4537838,3
8.806569,14.575801,4.1363096,3
-9.127255,10.693293,0.16489857,0
-2.8669045,-4.3611546,8.223823,2
1.5909673,8.973897,-8.428524,1
-10.173622,-6.8194966,-2.1641715,2
-6.6402354,-0.30679372,-14.679759,1
10.570335,-11.145989,-3.3031762,1
10.881163,-11.030464,-3.1772106,1
10.871359,-11.346261,-3.4182465,1
10.804841,-11.125232,-3.2853596,1
8.688803,14.564149,3.275152,3
9.288578,13.979619,3.3305404,3
9.295102,14.281284,3.1831748,3
8.144876,13.873496,3.9044166,3
9.6634445,13.571732,3.7971973,3
8.839078,14.768266,3.7009592,3
9.356694,13.280705,3.8364434,3
8.835827,13.393121,3.6296766,3
-9.437273,10.362483,0.4259079,0
16.96539,14.366088,-9.987972,1
9.110571,-1.1358016,0.8894574,1
11.376891,16.23091,-10.751362,1
-1.565391,0.041640744,-3.1556087,2
13.449906,4.145525,0.71393514,1
-3.4658425,-14.375735,-10.210874,2
19.143978,3.7671928,9.441768,4
1.6504426,-8.673062,14.069847,4
-10.993777,-8.00921,-2.5824811,2
-1.585675,10.697623,16.757172,4
8.492952,13.160641,3.625421,3
8.8991375,13.419678,4.001225,3
8.642863,14.098732,3.0946445,3
8.862574,13.20996,3.8839061,3
9.092063,13.806697,3.4592793,3
8.036896,13.536158,3.1966789,3
-9.470309,10.379951,0.760017,0
-4.1355047,5.2397223,12.072121,2
13.66098,1.6464262,2.9497538,1
7.0319314,-0.058530472,-3.2219815,1
4.8281407,5.085746,-2.180613,1
-10.836877,6.5424986,13.847457,0
-2.4049633,0.5542625,17.23524,4
20.953014,-0.8532104,-13.498356,1
11.862203,-3.640422,3.1035905,1
-10.481992,-7.271341,-2.297028,2
-1.4290941,10.424146,16.950628,4
5.47139,0.9524231,-13.401163,1
-2.5293112,-3.2647045,-11.068511,1
9.081472,13.32384,4.0828695,3
9.452094,14.335378,3.4251332,3
8.781006,14.127926,3.9786046,3
9.329582,14.098874,4.038231,3
-9.3100195,10.218043,0.42038116,0
-9.29951,5.681618,-8.082923,2
0.4591606,1.6992075,7.737157,2
-5.427922,15.136151,7.1210093,2
-2.0792804,2.548806,-0.57039696,2
-1.9993249,-4.3635163,1.3376322,2
4.9637547,-3.3508635,6.138935,1
13.150708,-7.6591396,4.47297,1
21.640667,-0.5537352,-14.085184,1
12.373998,-0.22161615,-14.464701,1
7.752815,-11.344777,12.343279,4
17.036818,10.081444,-1.3724189,1
10.566116,-11.05851,-3.2848098,1
10.713396,-11.172799,-3.3591802,1
10.838482,-10.851606,-3.1038284,1
10.700619,-11.073764,-3.2487974,1
10.969474,-10.957899,-3.4885414,1
-9.493242,10.356925,0.77915597,0
-10.497954,1.6381292,-9.246171,2
-7.365436,-7.6153,16.008928,4
-11.590803,-4.995125,-9.239992,2
1.8323978,10.650286,-16.335617,1
1.9717473,15.387813,-15.117468,1
-7.315013,2.4630823,-3.3209066,2
-12.121019,8.0576105,-12.778409,2
13.26171,7.702131,-13.308333,1
2.8226378,-8.551915,-16.748653,1
8.914032,6.048939,-16.598352,1
19.042313,8.831054,-15.891987,1
7.096526,14.556415,-16.568323,1
19.22373,-2.4954255,11.438149,4
7.0411415,-8.487782,16.38552,4
4.8736467,20.242548,-10.941282,1
4.8436174,20.213247,-10.922428,1
-9.306623,10.032377,0.57642657,0
-0.98132974,-10.534149,0.20514295,2
-7.3822618,-7.632102,16.025751,4
-11.576851,-4.980925,-9.225832,2
1.7828807,10.600748,-16.286205,1
9.285169,-2.5834622,-6.57243,1
-7.1975794,2.577312,-3.4223473,2
10.794411,10.658978,-11.946883,1
-2.3752153,0.58407384,17.264809,4
21.093021,-0.82876766,-14.085387,1
12.380566,-0.20411676,-14.463873,1
7.5741825,-11.364693,12.5010605,4
15.70892,-4.2830353,9.98757,4
5.6191554,0.84154457,-13.484171,1
-2.516568,-3.2844052,-11.148781,1
8.584648,14.152614,3.8234456,3
8.866171,13.910351,2.2448812,3
-9.360518,9.952776,0.45061558,0
-10.464783,1.6436164,-9.2129,2
-7.370375,-7.6195164,16.01352,4
-11.589448,-4.9937954,-9.238683,2
1.7941715,10.612051,-16.297405,1
1.9746423,15.390633,-15.114485,1
-7.315798,2.4626977,-3.3211122,2
-12.12465,8.054037,-12.781978,2
13.259275,7.699624,-13.310795,1
2.8271263,-8.547373,-16.754082,1
8.916216,6.046692,-16.600159,1
19.04383,8.832564,-15.891512,1
7.081786,14.571377,-16.556795,1
19.212662,-2.4843006,11.427045,4
7.0397615,-8.486525,16.386778,4
4.7906528,20.157396,-10.897443,1
4.7868752,20.154663,-10.868866,1
-9.534797,10.146989,0.30699265,0
-4.3665504,5.1422477,11.871272,2
-7.914251,13.315004,8.119951,2
0.50828135,0.31611356,3.1117537,2
1.8106438,3.7586765,-0.4102586,1
-10.953846,6.5100164,13.934471,0
20.33707,1.0894198,-8.110625,1
21.132269,-0.8118826,-14.055484,1
12.361996,-0.24943419,-14.474191,1
7.4916887,-11.448992,12.590737,4
-1.5959854,10.753244,17.018429,4
9.300644,13.931738,3.526156,3
8.796715,14.845415,3.4191947,3
9.104857,14.894972,3.2635043,3
8.356129,14.540041,2.8661497,3
9.716485,14.45567,2.8475978,3
8.754984,14.021677,3.7793732,3
-9.042386,9.92708,0.23801014,0
-9.306326,5.6718936,-8.086474,2
0.46306312,1.7030458,7.7414055,2
-5.4362307,15.127249,7.131421,2
1.3370411,6.154572,-3.876589,1
-0.8649297,-7.581247,8.801757,2
-0.7051458,-7.81895,8.86621,2
13.150689,-7.6591496,4.4729767,1
21.681725,-0.52844256,-14.105849,1
12.671515,0.0712587,-14.754044,1
7.6291013,-11.4228525,12.460468,4
17.015966,10.060568,-1.3910409,1
10.841908,-11.182815,-3.0773835,1
10.788135,-11.27595,-3.2678788,1
10.777595,-10.9682,-3.1150384,1
10.9006,-10.966608,-3.1810849,1
10.9155245,-11.273268,-3.124304,1
-9.152187,9.79241,0.0502668,0
16.964502,14.363585,-9.987367,1
0.323873,-0.25795326,3.8984988,2
0.33318835,-0.29881898,3.8877733,2
-1.625493,0.079583295,-3.2020993,2
13.4622965,4.127705,0.74231464,1
-3.4668384,-14.374897,-10.212079,2
19.12867,3.751894,9.467746,4
1.6827936,-8.641116,14.037817,4
-11.080203,-8.099218,-2.6621506,2
-1.4072878,10.617298,16.758392,4
9.24201,13.330592,3.482112,3
9.009379,13.624017,3.2642171,3
9.596397,14.206924,2.7635713,3
9.447466,14.25794,3.077864,3
8.849815,13.875491,3.2492259,3
9.877312,13.885552,3.2265117,3
-9.580955,10.06207,0.2859716,0
-4.392545,5.111435,11.831964,2
22.17879,9.046839,-3.4502141,1
4.9103546,-1.4096173,15.693035,4
-0.72971225,0.10558428,-2.9103355,1
-10.855308,6.553181,13.857045,0
-2.4573746,0.50195485,17.1828,4
21.02835,-0.89860934,-14.088427,1
12.642839,0.032624837,-14.727696,1
7.6518774,-11.384267,12.44423,4
3.6403327,10.145563,-7.849825,1
-2.5085878,-3.202759,-11.038736,1
8.844405,13.116854,3.6883771,3
8.339649,13.068633,3.5486329,3
8.890323,13.390368,3.0968459,3
8.224199,14.000597,3.456031,3
8.238955,14.329657,3.4861376,3
-9.225356,10.340518,0.93802273,0
5.7219253,0.59044254,-13.230953,1
8.773153,14.116638,4.4280405,3
8.554117,14.126934,3.4209666,3
-6.640303,-0.3068079,-14.679797,1
9.038013,13.294565,2.9781134,3
9.4178505,13.701359,3.7083313,3
9.237945,13.673914,3.0321543,3
7.945357,14.008217,3.4669895,3
9.170551,13.37517,3.5796096,3
9.417273,13.531879,3.5586824,3
8.184157,14.437878,3.7949364,3
9.433729,13.212435,3.8001504,3
8.670521,14.189295,3.1160743,3
9.132696,13.841788,4.2676597,3
9.657892,14.158868,3.8980389,3
9.6383,13.597392,3.882661,3
-8.981505,10.098447,0.1804138,0
-4.2779026,5.15628,11.957026,2
22.190598,9.034123,-3.4628692,1
4.8938184,-1.4296745,15.7070265,4
-0.7226855,0.09960994,-2.903582,1
-10.963054,6.502537,13.936454,0
-2.3571925,0.6020895,17.282839,4
21.064886,-0.86965275,-14.089959,1
12.453798,-0.14211446,-14.533002,1
7.573247,-11.404648,12.50795,4
17.223593,-10.29533,-0.7461714,1
5.7050757,0.6185775,-13.256342,1
9.264953,13.738973,3.637864,3
9.500502,14.298237,3.8377824,3
8.484723,13.520106,4.0265055,3
9.743318,13.681503,2.7424712,3
8.755195,14.571142,4.1216545,3
-9.174446,9.920512,0.37497824,0
-11.255497,-2.657256,3.7832851,2
-11.24798,-2.5858095,3.8285515,2
16.69345,-8.382634,-10.851711,1
-6.311694,-5.798578,7.128271,2
8.222893,-2.0720117,12.686613,4
-5.5189314,11.537853,-15.073695,1
16.167007,5.121404,-4.85299,1
1.2300496,-15.204954,1.3035827,1
-4.1099343,-11.433115,-7.8068457,2
11.304777,-16.77297,6.1157384,1
19.598919,-6.540379,4.237451,1
10.153377,-13.339484,-9.88979,1
-5.504518,17.345856,-7.7811,0
-5.2898784,17.331404,-7.967664,0
-5.287911,17.387629,-8.038294,0
13.600916,17.830164,-15.901032,1
-9.60491,10.264406,0.72985864,0
-0.61426073,11.60664,-10.319593,1
20.56876,-3.009475,-1.8915095,1
13.798595,-1.6819519,13.930857,4
4.5795517,-1.404214,-8.861207,1
1.5767034,8.961993,-8.437121,1
16.556843,9.5927,-1.6016212,1
-4.5137687,-0.62678385,-12.37625,1
10.655832,-11.097742,-3.3886652,1
9.450415,13.818164,3.4995017,3
9.007342,13.684322,2.8787093,3
9.238059,13.530304,3.0249696,3
9.615256,14.012,2.6386182,3
9.412803,13.496095,3.5153453,3
9.0672865,14.901907,3.2708924,3
8.232242,14.106642,3.3020585,3
9.405202,13.257997,4.369916,3
-9.3579235,10.249457,0.45466012,0
16.9685,14.368685,-9.990968,1
9.126729,-1.1504885,0.9052326,1
11.376849,16.230906,-10.75137,1
-1.5655625,0.04166719,-3.1556723,2
13.449626,4.1456985,0.71409464,1
-3.4546099,-14.387061,-10.199745,2
19.155344,3.7785158,9.443571,4
1.6456466,-8.67664,14.073992,4
-10.946224,-7.968665,-2.518759,2
-1.4553362,10.663285,16.741087,4
8.353118,14.093481,3.6777313,3
9.165222,13.92751,3.652212,3
9.160216,13.347966,4.161715,3
8.746496,14.081037,3.5231037,3
8.087284,13.837753,3.8130274,3
9.40045,13.0999155,3.2342734,3
-9.153933,10.443726,0.049817443,0
5.7109385,0.59975874,-13.229691,1
8.253821,13.211832,3.9682405,3
8.772319,13.377694,2.859547,3
-6.632623,-0.30918995,-14.669401,1
9.561099,13.907705,3.5467331,3
8.518117,13.732959,2.6241622,3
8.820929,13.619362,3.2560337,3
8.972125,14.583346,3.2298305,3
8.699357,14.270291,3.1544704,3
8.356191,14.603899,2.8718863,3
8.480846,14.410834,3.761353,3
8.505513,14.372532,3.8452284,3
9.296038,13.810163,3.839117,3
9.186076,13.142541,3.3422794,3
9.162483,13.40776,3.625391,3
9.077428,13.849337,4.305884,3
-9.277186,10.382477,0.27821672,0
-4.4072733,5.0815506,11.877306,2
22.19534,9.028904,-3.4679887,1
4.909803,-1.415029,15.695046,4
-0.7267342,0.10245526,-2.9072838,1
-10.901009,6.614438,13.931661,0
-2.430603,0.5286991,17.209435,4
21.192247,-0.6669602,-13.92576,1
12.490348,-0.12782335,-14.603992,1
7.6914454,-11.333075,12.399724,4
3.622312,10.161902,-7.86671,1
-2.5433803,-3.2596776,-11.082726,1
8.152395,13.90449,3.5697799,3
8.861059,13.907628,2.2369232,3
9.500272,13.576537,3.191214,3
8.381373,13.959957,3.0989873,3
9.29173,13.636661,3.3577688,3
-9.22756,10.03718,0.39294156,0
-11.361341,-2.7881386,3.685011,2
-11.382459,-2.7043622,3.6304216,2
16.659529,-8.349435,-10.824796,1
-0.8490285,3.525959,-5.4966645,1
8.170174,-2.0142245,12.633179,4
-5.5631514,11.584265,-15.025673,1
16.139511,5.09423,-4.878964,1
1.2364929,-15.211396,1.3100346,1
-4.071576,-11.444462,-7.7663445,2
11.262239,-16.730417,6.158179,1
19.57876,-6.5683494,4.267712,1
10.166965,-13.353063,-9.903242,1
-5.467698,17.34496,-7.8411255,0
-5.290871,17.397182,-8.091447,0
-5.4997253,17.517174,-8.047326,0
13.59815,17.83287,-15.903712,1
-9.136039,10.026597,0.16265509,0
-4.170632,5.2150636,12.026089,2
-7.9136972,13.314458,8.119375,2
0.5057236,0.30985174,3.1167529,2
1.8263113,3.7743354,-0.39466202,1
-10.923403,6.5497813,13.9279,0
20.363934,1.1149931,-8.083442,1
20.986635,-0.7956056,-13.980403,1
12.482307,-0.26955268,-14.644665,1
7.4898252,-11.469449,12.593857,4
-1.5020969,10.714905,16.733408,4
8.783,14.695904,3.6377583,3
8.891261,14.473025,3.63373,3
9.083442,14.082425,3.275477,3
8.368618,14.574969,2.8735693,3
9.878051,13.747171,3.5474527,3
9.52134,14.451066,3.1062262,3
-9.463044,9.869311,0.27162322,0
-4.2530565,5.192172,11.97448,2
8.576415,1.9505583,7.1309633,1
-4.9729567,14.856446,6.6307535,2
1.6973778,3.6439126,-0.5189864,1
-10.83573,6.603904,13.886632,0
20.352884,1.1041448,-8.094536,1
21.192425,-0.8531048,-14.096173,1
12.4772,-0.11353136,-14.54227,1
7.6043477,-11.402873,12.489648,4
-1.6177883,10.643719,17.04908,4
9.870938,14.07698,4.1248384,3
8.690792,13.748959,4.0828443,3
9.4079895,13.746057,3.1680133,3
8.919871,14.511072,4.2323728,3
8.1975155,14.203525,3.3805752,3
8.842239,14.148851,4.058957,3
-9.583248,10.14091,0.276722,0
-2.8640065,-4.3580437,8.226827,2
1.5843583,8.967049,-8.435712,1
-10.156616,-6.802685,-2.1468549,2
-6.6401505,-0.30682972,-14.679617,1
10.937927,-11.163669,-3.4701273,1
10.832932,-11.185603,-3.3563387,1
10.942651,-10.936031,-3.2907424,1
11.02078,-11.29548,-3.191086,1
8.492937,13.460225,4.00598,3
8.703702,13.689784,4.0552535,3
8.881645,13.401388,4.067817,3
8.006252,13.547787,3.3174794,3
8.942902,14.530393,3.4006732,3
8.713573,14.194259,4.066904,3
9.389024,14.036053,2.6408534,3
9.044952,13.32508,3.788094,3
-9.062808,10.567931,0.51215357,0
16.964108,14.3646145,-9.986586,1
9.11037,-1.1358534,0.88955337,1
11.37688,16.230865,-10.751399,1
-1.5653685,0.04151451,-3.1556253,2
13.448275,4.1477456,0.7107416,1
-3.4534492,-14.388206,-10.198527,2
19.229982,3.8537536,9.426159,4
1.7254678,-8.598559,13.995327,4
-10.953759,-7.9722137,-2.5270262,2
-1.4054407,10.493276,16.925896,4
9.018735,13.911458,3.786471,3
8.373743,13.761036,3.0700362,3
9.149136,13.420322,2.675633,3
9.589259,13.731557,3.801277,3
9.6068945,14.336871,3.915172,3
8.15015,13.590728,3.0366647,3
-9.381528,10.153415,0.366047,0
-4.2604103,5.1670556,11.948834,2
22.210299,9.013589,-3.483232,1
4.9461823,-1.4481114,15.7388935,4
4.9773874,5.006972,-2.890599,1
-10.900756,6.565739,13.947863,0
-2.7557945,-11.434796,5.403572,2
19.26492,3.8882914,9.45441,4
1.7128887,-8.611216,14.007923,4
-10.97091,-7.9894967,-2.5507135,2
-1.4100219,10.483593,16.929491,4
5.5478396,0.8453432,-13.327888,1
-2.5389745,-3.2271526,-11.124024,1
9.4723835,14.277391,3.7415223,3
8.334883,13.109117,3.6516056,3
9.870569,13.707064,3.5917952,3
8.822072,13.351132,3.4434118,3
-9.089437,9.985696,0.45890456,0
7.792559,-3.4081998,-17.356817,1
2.973666,-10.41284,-8.405279,1
-16.01441,4.0711927,2.9221342,2
2.9103792,15.792985,-11.824022,1
23.230642,2.411638,1.0321374,1
-2.906266,-11.584794,5.554216,2
19.213942,3.8369503,9.362749,4
1.684438,-8.639496,14.036339,4
-10.908699,-7.9207954,-2.4923732,2
-1.6852599,10.580312,17.079645,4
9.177028,13.888776,3.78067,3
8.2601595,13.192751,3.990619,3
9.174929,14.031522,3.6878395,3
9.158607,14.9005995,3.2515821,3
8.858182,14.222276,2.6611736,3
9.983928,14.328637,3.40306,3
-9.158819,10.510146,0.5067537,0
-10.497929,1.6366271,-9.246078,2
4.8325973,5.9541636,-17.257336,1
0.5079134,15.757836,-3.9772592,1
1.8059576,10.623883,-16.309237,1
1.9742407,15.38997,-15.114878,1
8.255357,-0.9130382,-0.83516616,1
-12.123393,8.0552225,-12.78083,2
13.273168,7.713653,-13.296803,1
2.8244505,-8.550096,-16.750513,1
8.899183,6.0637765,-16.58382,1
19.038448,8.827158,-15.896104,1
7.0940514,14.551263,-16.555513,1
19.227757,-2.4994667,11.442202,4
7.048711,-8.495442,16.377863,4
4.836387,20.206295,-10.919497,1
4.859788,20.23105,-10.938424,1
-9.532718,9.981874,0.27921018,0
-11.288114,-2.4561133,3.9228163,2
-11.288147,-2.4691644,3.9153519,2
16.575167,-8.264628,-10.747719,1
-0.84921783,3.5257406,-5.4961944,1
8.3503275,-2.2090006,12.813419,4
-5.461444,11.479027,-15.135407,1
16.20727,5.161394,-4.8128266,1
1.249695,-15.224686,1.3232756,1
-4.1433353,-11.381804,-7.837954,2
11.186459,-16.654686,6.2340655,1
19.552734,-6.5820947,4.2787995,1
10.111491,-13.297557,-9.847361,1
-5.2540584,17.327862,-8.055761,0
-5.2977495,17.448132,-8.166355,0
-5.510727,17.351078,-7.798434,0
13.604576,17.826448,-15.897265,1
-9.113618,10.605961,0.45509425,0
-4.2170515,5.216623,11.944661,2
22.18149,9.04395,-3.4531286,1
4.9050612,-1.4216566,15.693169,4
-0.7285662,0.104426,-2.9089508,1
-10.874112,6.6083555,13.909674,0
-2.7795799,-11.45852,5.4273705,2
19.146088,3.7693536,9.410663,4
1.7395313,-8.584508,13.9812,4
-11.043208,-8.072328,-2.6696882,2
-1.68933,10.557234,16.917522,4
5.5770802,0.8540612,-13.411289,1
-2.6181626,-3.2444737,-11.001957,1
9.522027,13.444077,2.8862357,3
8.503552,13.799429,3.5826383,3
8.3168125,14.139149,3.4995735,3
9.371115,14.453108,3.0360353,3
-9.247432,10.028832,0.16758183,0
-11.472726,-2.5414658,3.7902474,2
-11.350628,-2.658774,3.7301447,2
16.6971,-8.386867,-10.859517,1
7.57223,3.4178908,1.6644877,1
8.291845,-2.1463866,12.75682,4
-5.4191833,11.485314,-15.178609,1
16.181787,5.1358643,-4.8380427,1
1.2379568,-15.212944,1.311547,1
-4.1097417,-11.417275,-7.8008285,2
11.196466,-16.664654,6.223965,1
19.530941,-6.608247,4.3065,1
10.153147,-13.339249,-9.889379,1
-5.1627593,17.27665,-8.067384,0
-5.505223,17.321383,-7.7893367,0
-5.1450925,17.293377,-8.023238,0
13.585907,17.84517,-15.916038,1
-9.426173,10.371214,0.7071981,0
4.2973886,10.790169,-7.5544724,1
-4.4378204,4.9639816,11.759026,2
-7.9135265,13.314168,8.119165,2
-5.4134755,14.25144,0.64756733,2
-0.70860636,-7.8158016,8.863759,2
-0.63776845,-7.886377,8.808012,2
10.491968,10.956239,-11.642237,1
-2.8266098,-4.3182054,8.26535,2
10.506012,17.907879,-7.290701,1
-10.203038,-6.8629923,-2.1781263,2
16.755102,9.79402,-1.4781383,1
10.930171,-10.949845,-3.4394734,1
10.949906,-11.2831,-3.3295135,1
10.709757,-11.055318,-2.9581988,1
10.536388,-11.099832,-3.3440487,1
10.623886,-11.036268,-3.419996,1
-9.063893,10.149543,0.29055804,0
-4.3235803,5.0827484,11.89636,2
8.920328,2.217488,6.8513064,1
4.7579484,-1.126253,15.304744,4
4.9819508,5.003938,-2.8976464,1
-10.969934,6.5034513,13.880047,0
-2.7926335,-11.471692,5.440404,2
19.170053,3.7932987,9.453411,4
1.7223285,-8.601226,13.997968,4
-11.069695,-8.105705,-2.6763425,2
-1.7612644,10.500133,17.103811,4
5.546485,0.87398136,-13.439596,1
-2.5331538,-3.265125,-11.076058,1
8.242312,13.8905325,3.483815,3
9.601064,13.765853,3.9182937,3
9.548537,13.460354,3.0370815,3
9.42879,13.886797,3.8429227,3
-9.171393,10.074138,0.095973305,0
-10.513748,1.6995121,-9.261959,2
7.776594,-3.3923755,-17.372734,1
3.3969915,-5.990726,-7.7655706,1
1.8120631,10.630013,-16.315218,1
-7.3150916,2.4628944,-3.3192158,2
20.952997,-0.8534505,-13.496877,1
20.366488,1.1175034,-8.080926,1
21.088568,-0.8661847,-14.085071,1
12.458675,-0.14645346,-14.576166,1
7.6484857,-11.408996,12.43639,4
15.699564,-4.2920094,9.978225,4
5.57078,0.8685197,-13.458192,1
-2.6248162,-3.1665502,-11.1619,1
9.28236,14.1306505,3.0538518,3
8.751413,14.692058,3.6558118,3
8.255062,13.796416,3.4371076,3
-8.682761,10.1318,0.6562181,0
-11.284392,-2.5839539,3.8030689,2
-11.3530035,-2.7037168,3.7732725,2
16.64674,-8.336916,-10.816417,1
-6.509328,-5.7889047,6.661585,2
8.337011,-2.1932435,12.80418,4
-5.4297776,11.447032,-15.167961,1
16.172262,5.1263514,-4.8478584,1
1.2234765,-15.198516,1.2971041,1
-4.1284337,-11.39453,-7.8243093,2
11.206627,-16.674868,6.2139044,1
19.536598,-6.6017456,4.3001623,1
10.119473,-13.305566,-9.855448,1
-5.434962,17.422567,-7.890407,0
-5.47644,17.284111,-7.761194,0
-5.1956034,17.317747,-8.084556,0
13.62399,17.807226,-15.878007,1
-9.114882,10.304514,0.33954975,0
16.949888,14.351085,-9.972545,1
0.3210133,-0.25267178,3.9005046,2
0.34764063,-0.29350224,3.8778524,2
-1.6395241,0.09482188,-3.2169676,2
13.465541,4.1245804,0.74526554,1
-3.4455101,-14.396677,-10.190732,2
19.164822,3.788131,9.3877125,4
1.6833429,-8.640552,14.037255,4
-10.964199,-7.985931,-2.5226872,2
-1.7374129,10.458624,16.918705,4
9.187573,14.2529,2.7173822,3
8.705902,13.840128,3.3843765,3
9.456922,13.826662,3.4005618,3
9.68511,14.409932,2.7722957,3
9.421868,13.249036,4.3619485,3
8.458499,13.276261,3.40474,3
-9.703784,10.37383,0.5577839,0
3.5075436,10.335143,-7.9786344,1
0.55937576,0.43093675,2.7767916,2
8.130809,2.03644,3.848969,1
7.472676,-10.985133,12.136903,4
-1.589947,10.5655985,16.915913,4
10.955528,-11.064942,-3.416794,1
10.952507,-11.267137,-3.1982706,1
10.765769,-11.248558,-3.4168484,1
9.041856,13.786697,4.2818255,3
8.915065,13.025302,3.2088869,3
9.528337,13.452291,2.9596045,3
8.953201,13.464391,2.878587,3
9.957515,14.349957,3.4012353,3
8.480635,13.7783985,3.5728364,3
8.411559,13.993591,3.246817,3
8.8487015,13.248829,3.3250675,3
-8.6812935,10.132168,0.6306634,0
-4.384572,5.156835,11.864089,2
13.666587,1.6512251,2.9552777,1
7.0030475,-0.026234556,-3.2594116,1
-0.83093035,8.201895,-3.994731,1
-10.904377,6.549436,13.915865,0
20.36337,1.1145787,-8.084165,1
21.170086,-0.7638486,-14.050003,1
12.645592,0.025571732,-14.7203245,1
7.754546,-11.362028,12.342842,4
-1.5110492,10.64922,16.79944,4
8.681971,13.94677,2.826339,3
8.966728,13.908223,3.878639,3
8.617018,14.103546,3.81013,3
9.620876,14.2434225,2.7451687,3
8.211323,13.9528675,3.4828408,3
9.866097,14.079058,4.124726,3
-9.183919,9.605954,0.642731,0
3.7224202,10.2927265,-7.810979,1
4.371193,6.1541886,2.7837338,1
0.55081785,0.4542824,2.4604516,2
4.9648457,4.973686,-2.0335073,1
2.9445179,2.2522452,-3.8790855,1
10.602948,10.8471155,-11.754098,1
10.531018,10.917835,-11.681619,1
21.104467,-0.8893901,-14.116292,1
12.583807,-0.019217556,-14.607032,1
7.610251,-11.393819,12.478274,4
15.731037,-4.2609463,10.00921,4
5.5591,0.8718127,-13.497172,1
-2.5384772,-3.243055,-11.074467,1
9.015316,14.037681,2.9658582,3
9.565484,13.99523,2.610398,3
9.419036,13.244759,4.3921757,3
-8.9093275,10.157872,0.48599225,0
4.29734,10.790904,-7.553727,1
-4.44075,4.9645424,11.753229,2
-7.91351,13.314252,8.119193,2
-5.413482,14.251428,0.6475562,2
-0.6810647,-7.8432555,8.838972,2
-0.746256,-7.777661,8.825535,2
10.487299,10.960997,-11.637602,1
-2.8129573,-4.304387,8.279137,2
10.503679,17.905722,-7.2882676,1
-10.1959915,-6.853968,-2.1754098,2
16.732437,9.771143,-1.496524,1
10.877979,-11.360797,-3.1280868,1
10.958795,-10.979805,-3.2046413,1
10.990315,-11.068666,-3.5243611,1
10.725541,-11.1563425,-3.447589,1
10.702314,-11.270972,-3.4031842,1
-9.584555,10.106855,0.35328558,0
-11.286355,-2.7531607,3.6658266,2
-11.365447,-2.74923,3.6585646,2
16.667246,-8.35753,-10.833677,1
-6.549354,-5.7395964,6.4707785,2
8.367465,-2.2237766,12.838434,4
-5.426934,11.443985,-15.170768,1
16.202892,5.1571035,-4.8170457,1
1.2195333,-15.194556,1.2931296,1
-4.0311112,-11.493793,-7.725768,2
11.168021,-16.636261,6.2525125,1
19.616262,-6.5211735,4.2193456,1
10.132402,-13.318499,-9.865098,1
-5.4700813,17.532583,-7.9672,0
-5.4713984,17.538363,-8.001553,0
-5.504065,17.537361,-7.982083,0
13.563469,17.867643,-15.938564,1
-8.871296,10.156476,0.48057997,0
4.29464,10.788834,-7.555781,1
-4.309551,5.0558906,11.897966,2
13.401292,1.4336503,2.6994152,1
-3.0267794,11.528797,9.498534,2
7.567439,-0.6031765,-1.7233884,1
7.918625,-0.7357388,-1.1464268,1
10.795144,10.658179,-11.947524,1
-2.4075985,0.5517688,17.232283,4
21.155003,-0.83447367,-14.097986,1
12.450246,-0.18889403,-14.561283,1
7.5004106,-11.531103,12.491398,4
15.724452,-4.267843,10.0024605,4
5.4958467,0.9248193,-13.404665,1
-2.5462651,-3.2519262,-11.089004,1
8.440785,13.67015,2.6830325,3
8.69592,14.727159,3.6573975,3
-9.136685,10.414486,0.05422651,0
-9.120673,5.799068,-7.870479,2
0.43506482,1.6766077,7.709175,2
8.595716,-0.9200125,0.40063676,1
-2.0792859,2.5487332,-0.570364,2
8.38634,-0.85389394,0.21945857,1
8.079056,-0.7631272,0.09706494,1
13.150699,-7.6591477,4.472966,1
21.658287,-0.5376819,-14.099595,1
12.394823,-0.2097074,-14.488324,1
7.4940906,-11.477679,12.586922,4
17.024162,10.068614,-1.3792338,1
10.99099,-11.306429,-3.2221467,1
10.9636965,-11.120733,-3.5019443,1
10.573603,-11.190905,-3.12503,1
11.020692,-11.192014,-3.3669121,1
10.951034,-11.335269,-3.1087317,1
-9.1176195,10.575233,0.48417842,0
-4.171566,5.2193384,12.028914,2
22.186827,9.040188,-3.4578772,1
4.903618,-1.4065884,15.714228,4
-0.74163616,0.11653952,-2.921172,1
-10.915354,6.550046,13.932635,0
-2.7634249,-11.442472,5.41117,2
19.168938,3.792106,9.465046,4
1.646602,-8.677017,14.07379,4
-10.904954,-7.920154,-2.4861732,2
-1.7143321,10.545851,17.126852,4
5.478276,0.9437844,-13.402876,1
-2.5377853,-3.2864392,-11.0921955,1
9.462601,13.745398,2.8449824,3
9.200162,14.663727,3.2445123,3
9.077282,13.951137,3.7275412,3
9.122872,13.465089,2.6673036,3
-9.326031,10.256532,0.39837253,0
-4.2651167,5.163309,11.94653,2
13.693717,1.678213,2.9824436,1
7.00651,-0.029597223,-3.2561512,1
-0.83094823,8.201874,-3.9947083,1
-10.861109,6.5745554,13.912883,0
20.37157,1.1225953,-8.075871,1
21.023466,-0.8907744,-14.132487,1
